simulation_date,intial_date,final_date, initial_index, final_index, index_return, initial_porfolio, final_porfolio, portfolio_return,long_trades,good_long_trades,long_trades_profit,long_stop_loss,short_trades,good_short_trades,short_trades_profit,m_short_stop_loss, small_ma, medium_ma, large_ma, min_slope, sm_mode_up, small_ma, medium_ma, large_ma, min_slope, sm_mode_dn, slope_points, stop_loss
31/07/2021 13:54,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,653.26,-34.67%,162,79,65.4,0,56,11,-412.14,2,11,33,18,0.0222,2,28,18,80,0.0267,2,255,0.049
31/07/2021 13:51,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,653.22,-34.68%,491,206,57.94,0,117,35,-404.72,2,7,19,14,0.0817,7,13,29,72,0.0485,7,385,0.0597
31/07/2021 13:52,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,653.18,-34.68%,840,410,-130.38,0,180,62,-216.45,2,12,14,13,0.0402,6,20,3,26,0.026,4,95,0.0585
31/07/2021 13:52,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,652.46,-34.75%,328,239,286.48,14,68,15,-634.03,14,18,14,5,0.0197,2,21,28,57,0.048,1,352,0.0376
31/07/2021 13:54,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,652.5,-34.75%,726,316,14.2,0,81,20,-361.7,4,9,11,14,0.0504,4,25,45,7,0.0129,7,476,0.0602
31/07/2021 13:53,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,652.28,-34.77%,136,56,-79.24,56,88,23,-268.48,41,7,35,35,0.0658,1,14,8,40,0.0154,4,193,0.0128
31/07/2021 13:53,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,652.09,-34.79%,184,82,-4.5,0,47,15,-343.41,4,17,10,31,0.0448,2,25,50,60,0.0355,1,207,0.0584
31/07/2021 13:52,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,650.82,-34.92%,293,126,-89.51,0,194,80,-259.67,4,21,25,5,0.0191,7,28,19,31,0.0174,3,64,0.0468
31/07/2021 13:54,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,650.17,-34.98%,248,89,46.18,139,115,26,-396.01,68,19,24,48,0.0688,6,19,21,40,0.0497,2,203,0.0061
31/07/2021 13:52,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,648.9,-35.11%,385,246,156.22,91,257,122,-507.32,99,26,13,38,0.0463,7,24,16,7,0.0135,6,55,0.0167
31/07/2021 13:52,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,648.29,-35.17%,458,199,101.69,0,161,47,-453.4,1,2,38,5,0.0914,6,8,11,21,0.0367,2,500,0.0675
31/07/2021 13:54,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,647.81,-35.22%,141,65,194.36,0,366,91,-546.54,0,7,23,21,0.0826,4,5,33,53,0.0186,7,20,0.0781
31/07/2021 13:53,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,646.98,-35.30%,0,0,0,0,89,27,-353.02,15,16,16,32,0.0961,1,18,24,46,0.0021,3,392,0.0399
31/07/2021 13:53,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,646.38,-35.36%,106,56,46.65,2,120,27,-400.27,1,10,8,38,0.0575,5,8,33,50,0.0077,7,53,0.08
31/07/2021 13:54,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,646.35,-35.37%,884,328,-147.82,1,91,26,-205.83,15,3,11,19,0.0953,7,10,23,52,0.0173,4,119,0.0228
31/07/2021 13:52,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,645.81,-35.42%,200,76,-9.46,4,176,54,-344.74,9,10,39,27,0.093,4,16,22,25,0.042,6,56,0.0281
31/07/2021 13:52,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,644.05,-35.60%,215,97,254.98,1,98,23,-610.93,16,12,22,42,0.0266,3,14,20,59,0.0183,6,484,0.0418
31/07/2021 13:54,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,643.08,-35.69%,119,46,-31.01,6,175,52,-325.91,8,19,14,39,0.0938,4,11,6,37,0.0134,3,71,0.0325
31/07/2021 13:55,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,643.1,-35.69%,317,136,-163.67,22,131,47,-193.23,28,20,22,27,0.0769,2,25,33,31,0.048,7,127,0.022
31/07/2021 13:53,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,642.77,-35.72%,688,401,130.69,127,246,62,-487.92,119,11,9,27,0.044,7,7,10,29,0.0095,1,45,0.0078
31/07/2021 13:54,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,642.46,-35.75%,379,244,292.37,88,251,80,-649.91,72,19,22,9,0.0561,2,13,39,17,0.0268,4,121,0.0118
31/07/2021 13:51,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,642.07,-35.79%,218,109,10.66,18,62,13,-368.59,9,27,30,33,0.0406,3,11,33,76,0.0025,6,42,0.0248
31/07/2021 13:54,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,642.05,-35.79%,239,81,-29.29,139,164,30,-328.65,84,20,27,43,0.0079,6,6,21,59,0.0041,3,14,0.0062
31/07/2021 13:54,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,641.62,-35.84%,356,240,142.51,23,231,46,-500.89,1,29,24,3,0.003,6,3,30,2,0.0117,7,70,0.0403
31/07/2021 13:54,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,640.87,-35.91%,594,372,224.39,3,45,9,-583.52,0,19,15,7,0.0235,7,21,10,78,0.0328,3,408,0.0976
31/07/2021 13:53,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,640.45,-35.96%,295,101,-79.16,0,89,26,-280.4,1,3,20,29,0.0627,2,8,26,49,0.0214,3,254,0.0656
31/07/2021 13:54,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,640.32,-35.97%,0,0,0,0,130,72,-359.68,13,5,5,13,0.0283,2,21,19,6,0.019,3,358,0.0464
31/07/2021 13:55,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,640.16,-35.98%,373,206,198.56,126,107,33,-558.4,68,30,2,25,0.0599,6,28,11,18,0.0437,1,477,0.0106
31/07/2021 13:53,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,639.51,-36.05%,214,84,52.92,0,60,11,-413.4,0,12,33,3,0.0433,7,28,32,80,0.0314,3,253,0.0883
31/07/2021 13:54,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,638.97,-36.10%,301,139,-172.17,135,119,29,-188.87,70,23,23,13,0.0747,4,13,21,44,0.0042,2,32,0.006
31/07/2021 13:51,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,638.55,-36.15%,281,159,-44.74,57,141,55,-316.71,13,20,37,6,0.0714,5,27,30,26,0.0363,2,44,0.0279
31/07/2021 13:53,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,637.76,-36.22%,886,654,207.26,21,122,46,-569.5,21,13,27,2,0.0879,4,26,23,23,0.0093,5,461,0.0387
31/07/2021 13:53,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,637.41,-36.26%,358,127,-236.64,1,73,17,-125.94,6,3,14,21,0.0675,2,20,43,32,0.0065,7,67,0.0387
31/07/2021 13:53,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,637.05,-36.29%,171,102,304.09,11,108,30,-667.04,5,18,9,27,0.0075,1,22,8,48,0.025,6,180,0.0551
31/07/2021 13:52,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,636.63,-36.34%,0,0,0,0,172,76,-363.37,3,4,4,14,0.0594,6,19,25,12,0.0246,6,184,0.0996
31/07/2021 13:55,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,636.5,-36.35%,432,192,73.42,8,114,29,-436.92,4,7,4,33,0.0381,6,22,34,77,0.0446,7,41,0.0414
31/07/2021 13:51,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,636.28,-36.37%,489,175,-188.62,0,157,84,-175.1,1,3,2,16,0.03,2,29,31,23,0.0021,2,65,0.0991
31/07/2021 13:51,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,635.96,-36.40%,101,34,-126.68,0,282,136,-237.37,3,16,6,42,0.0105,4,8,14,6,0.0087,1,56,0.0583
31/07/2021 13:53,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,635.95,-36.41%,195,79,78.38,3,318,127,-442.43,17,8,22,32,0.0074,4,9,30,8,0.0395,1,8,0.037
31/07/2021 13:55,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,634.07,-36.59%,230,90,-125.31,12,114,24,-240.62,6,14,19,31,0.0858,2,4,21,50,0.0105,3,202,0.0245
31/07/2021 13:54,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,633.21,-36.68%,416,206,-244.54,5,80,34,-122.25,1,4,2,14,0.0177,1,19,31,22,0.0441,2,268,0.0759
31/07/2021 13:54,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,632.86,-36.71%,210,93,122.9,30,82,24,-490.05,32,5,27,13,0.0176,1,23,21,18,0.04,1,400,0.026
31/07/2021 13:53,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,631.84,-36.82%,0,0,0,0,115,32,-368.16,14,18,18,49,0.0917,2,29,28,64,0.0436,2,56,0.0286
31/07/2021 13:55,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,631.07,-36.89%,298,194,198.59,4,138,40,-567.52,2,30,6,25,0.0397,3,7,24,36,0.0047,4,386,0.0819
31/07/2021 13:53,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,630.16,-36.98%,549,197,-111.81,0,96,31,-258.03,12,2,10,15,0.0479,3,20,41,46,0.0067,7,221,0.0362
31/07/2021 13:51,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,629.16,-37.08%,258,120,11.92,8,162,55,-382.76,35,27,18,38,0.0627,4,6,4,63,0.0055,6,400,0.0328
31/07/2021 13:51,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,628.77,-37.12%,81,36,18.11,23,167,39,-389.34,91,24,20,39,0.0643,3,18,39,67,0.0387,5,21,0.0119
31/07/2021 13:53,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,626.84,-37.32%,209,87,23.95,0,57,13,-397.11,0,7,21,20,0.0999,3,26,9,62,0.0196,2,339,0.0883
31/07/2021 13:53,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,625.84,-37.42%,505,217,7.96,2,143,32,-382.12,7,8,19,29,0.0431,7,6,18,33,0.0346,4,371,0.0304
31/07/2021 13:54,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,625.57,-37.44%,330,194,8.96,77,120,36,-383.39,68,19,23,13,0.0438,2,16,2,32,0.0359,1,153,0.0113
31/07/2021 13:53,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,625.37,-37.46%,273,105,-67.91,0,118,58,-306.71,14,5,20,25,0.085,2,22,28,10,0.0005,1,353,0.0485
31/07/2021 13:54,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,623.42,-37.66%,263,109,-134.33,0,131,38,-242.25,0,4,40,20,0.0129,6,10,22,56,0.0465,6,78,0.0993
31/07/2021 13:54,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,623.06,-37.69%,186,124,185.55,0,60,13,-562.5,0,19,39,12,0.0518,2,27,38,71,0.0315,2,290,0.0873
31/07/2021 13:51,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,622.07,-37.79%,133,69,-109.61,9,159,82,-268.32,11,28,7,48,0.0217,5,23,16,4,0.0407,6,154,0.0602
31/07/2021 13:52,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,621.94,-37.81%,302,111,150.3,0,125,33,-528.37,4,4,14,34,0.0083,2,15,35,62,0.0489,6,4,0.0614
31/07/2021 13:55,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,621.59,-37.84%,299,124,161.88,0,58,12,-540.28,2,2,8,42,0.0641,5,22,46,53,0.0129,1,291,0.0995
31/07/2021 13:53,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,620.74,-37.93%,323,173,125.13,22,135,31,-504.39,74,20,12,22,0.0368,2,8,18,78,0.0244,6,438,0.0146
31/07/2021 13:52,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,619.88,-38.01%,231,124,178.49,15,95,28,-558.61,15,27,25,30,0.0845,5,11,16,77,0.0068,6,436,0.0501
31/07/2021 13:52,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,619.02,-38.10%,281,139,89.36,0,54,11,-470.34,19,15,32,21,0.0246,6,26,18,56,0.007,5,404,0.042
31/07/2021 13:55,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,618.87,-38.11%,392,115,117.18,1,238,92,-498.32,5,2,38,48,0.0575,6,4,11,10,0.0107,5,182,0.0674
31/07/2021 13:54,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,618.73,-38.13%,182,99,233.57,0,92,13,-614.84,0,16,26,23,0.0995,2,5,41,55,0.0148,2,379,0.0844
31/07/2021 13:53,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,618.5,-38.15%,270,107,-24.49,0,84,23,-357.01,11,11,33,50,0.0409,7,13,43,77,0.007,6,225,0.0437
31/07/2021 13:54,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,617.87,-38.21%,0,0,0,0,63,15,-382.13,12,3,3,12,0.0796,2,12,34,76,0.0062,1,194,0.0302
31/07/2021 13:54,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,617.02,-38.30%,49,22,68.6,0,165,39,-451.58,1,11,32,50,0.0792,2,7,12,73,0.0454,4,32,0.0556
31/07/2021 13:51,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,616.93,-38.31%,381,159,-88.18,6,120,38,-294.88,60,4,19,9,0.077,3,11,6,21,0.0457,1,279,0.0132
31/07/2021 13:54,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,616.76,-38.32%,288,218,207.99,9,103,30,-591.23,9,21,14,4,0.032,3,7,18,76,0.0419,6,312,0.0587
31/07/2021 13:54,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,616.73,-38.33%,378,152,-53.71,0,124,40,-329.57,3,4,28,6,0.0469,2,11,34,60,0.0165,7,239,0.0622
31/07/2021 13:53,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,615.2,-38.48%,507,174,-129.66,0,127,49,-255.15,3,4,30,10,0.0096,7,27,33,56,0.0451,7,470,0.0708
31/07/2021 13:54,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,614.89,-38.51%,747,256,117.99,0,65,14,-503.1,3,2,16,40,0.0744,7,24,13,58,0.0186,2,364,0.0475
31/07/2021 13:54,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,614.84,-38.52%,136,50,-124.26,53,163,39,-260.9,57,19,25,34,0.0152,3,6,8,51,0.0178,1,48,0.0102
31/07/2021 13:53,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,614.27,-38.57%,343,236,111.56,17,484,198,-497.28,8,26,5,19,0.0056,3,12,13,15,0.0251,7,388,0.0468
31/07/2021 13:51,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,613.28,-38.67%,293,213,474.65,2,125,47,-861.38,10,16,9,5,0.0858,2,28,14,2,0.0145,5,185,0.0721
31/07/2021 13:52,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,613.25,-38.68%,728,349,69.01,0,198,49,-455.77,0,12,21,15,0.0822,4,4,50,29,0.0094,4,485,0.0981
31/07/2021 13:55,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,612.92,-38.71%,2070,838,93.59,0,140,31,-480.66,2,2,5,29,0.0118,7,6,36,30,0.0194,7,365,0.0791
31/07/2021 13:52,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,612,-38.80%,179,75,201.63,2,286,114,-589.63,14,19,7,33,0.0491,2,23,24,56,0.0428,7,372,0.0374
31/07/2021 13:52,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,611.36,-38.86%,686,328,-80.23,0,115,36,-308.41,1,12,16,27,0.0209,7,11,48,32,0.0436,4,269,0.0811
31/07/2021 13:51,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,610.92,-38.91%,209,93,141.81,0,264,115,-530.89,3,18,36,24,0.0565,7,21,16,16,0.0419,4,137,0.0988
31/07/2021 13:53,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,610.77,-38.92%,215,98,54.91,2,54,13,-444.14,2,12,19,31,0.0131,5,15,35,79,0.0487,1,187,0.0786
31/07/2021 13:52,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,610.68,-38.93%,158,57,-149.47,1,64,25,-239.85,5,11,19,50,0.0584,3,15,6,41,0.0183,5,91,0.0599
31/07/2021 13:54,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,610.24,-38.98%,358,123,-24.92,0,150,64,-364.84,19,5,40,28,0.0652,7,25,31,23,0.0035,6,500,0.0416
31/07/2021 13:54,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,609.97,-39.00%,214,99,147.11,4,83,21,-537.14,7,4,19,50,0.0704,5,10,36,25,0.0276,5,345,0.0585
31/07/2021 13:53,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,609.01,-39.10%,151,66,-120.29,1,70,17,-270.7,0,25,17,43,0.0436,4,6,49,69,0.0238,2,114,0.057
31/07/2021 13:51,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,608.9,-39.11%,245,88,51.94,7,64,13,-443.04,19,5,28,16,0.0868,2,8,46,57,0.047,2,329,0.018
31/07/2021 13:54,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,607.97,-39.20%,305,165,185.13,2,63,12,-577.16,0,11,8,18,0.0854,5,28,22,49,0.0195,2,375,0.0977
31/07/2021 13:53,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,607.95,-39.21%,194,57,-65.86,122,111,19,-326.19,98,9,9,46,0.0936,4,9,22,48,0.0224,1,155,0.0029
31/07/2021 13:52,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,605.48,-39.45%,257,90,89.21,0,47,11,-483.73,11,6,9,49,0.0534,2,29,28,60,0.0308,5,227,0.0474
31/07/2021 13:52,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,603.18,-39.68%,187,82,109.09,1,164,23,-505.91,0,20,31,39,0.0517,3,2,3,54,0.0441,2,280,0.0794
31/07/2021 13:54,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,603.09,-39.69%,522,179,-202.83,0,92,25,-194.08,37,2,12,9,0.0894,3,8,21,14,0.0154,1,494,0.0204
31/07/2021 13:52,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,603.01,-39.70%,634,267,126.03,0,92,30,-523.02,9,6,40,15,0.0102,4,29,23,33,0.0324,5,202,0.0655
31/07/2021 13:53,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,600.99,-39.90%,206,92,-52.66,0,71,17,-346.36,0,22,24,48,0.0172,2,26,20,51,0.0149,4,405,0.0861
31/07/2021 13:54,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,600.54,-39.95%,160,74,189.47,1,58,16,-588.93,8,30,35,43,0.0878,1,22,9,49,0.0364,1,265,0.0636
31/07/2021 13:52,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,600.31,-39.97%,0,0,0,0,296,142,-399.69,5,25,25,24,0.0971,7,9,6,7,0.0089,5,422,0.0865
31/07/2021 13:54,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,599.86,-40.01%,253,181,75.75,13,78,19,-475.89,14,22,36,4,0.0021,3,12,41,55,0.0297,6,444,0.0379
31/07/2021 13:54,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,599.77,-40.02%,215,72,-45.31,128,315,116,-354.91,193,11,16,44,0.0627,3,7,10,5,0.0368,1,347,0.0043
31/07/2021 13:55,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,599.69,-40.03%,102,59,319.38,2,276,81,-719.69,0,11,36,29,0.041,5,16,5,36,0.0007,4,16,0.0845
31/07/2021 13:53,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,599.35,-40.06%,213,87,42.25,86,209,76,-442.89,91,18,17,30,0.041,1,9,3,10,0.0256,1,38,0.0103
31/07/2021 13:51,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,599.06,-40.09%,77,22,-208.58,38,60,18,-192.36,27,21,36,44,0.0991,5,27,48,29,0.0205,6,63,0.0107
31/07/2021 13:53,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,598.67,-40.13%,375,186,119.48,4,58,16,-520.81,2,2,13,25,0.0959,5,9,44,13,0.016,1,404,0.0707
31/07/2021 13:51,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,598.63,-40.14%,505,184,34,0,76,18,-435.36,12,4,8,24,0.0502,4,7,5,64,0.0207,5,227,0.0438
31/07/2021 13:53,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,596.58,-40.34%,671,335,27.41,0,135,31,-430.83,1,23,24,21,0.0229,7,6,11,62,0.021,2,163,0.0564
31/07/2021 13:54,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,595.02,-40.50%,212,142,77.62,3,99,29,-482.61,3,30,40,18,0.0572,2,8,27,21,0.0159,5,405,0.0931
31/07/2021 13:53,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,593.43,-40.66%,328,108,-123.54,271,135,37,-283.03,118,18,13,28,0.0517,4,6,35,34,0.0361,6,346,0.0005
31/07/2021 13:53,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,592.66,-40.73%,472,142,-103.35,1,151,68,-303.99,16,2,31,36,0.0572,6,25,28,10,0.0084,5,292,0.0469
31/07/2021 13:52,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,592.35,-40.76%,214,135,-136.01,18,110,16,-271.64,2,22,40,16,0.0646,3,2,37,48,0.0172,3,442,0.0312
31/07/2021 13:52,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,592.38,-40.76%,181,69,-33.8,1,65,16,-373.82,12,12,36,36,0.0649,4,20,30,75,0.0027,1,240,0.0297
31/07/2021 13:53,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,592.14,-40.79%,174,75,-99.64,0,62,15,-308.22,0,22,21,37,0.0636,2,18,35,61,0.0013,2,227,0.0887
31/07/2021 13:52,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,591.2,-40.88%,0,0,0,0,322,128,-408.8,5,6,6,42,0.0795,1,15,38,17,0.0332,4,276,0.0417
31/07/2021 13:53,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,591.11,-40.89%,161,74,243.15,17,98,19,-652.04,67,23,36,30,0.0233,2,24,47,11,0.0492,5,393,0.0171
31/07/2021 13:52,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,590.5,-40.95%,219,95,-277.65,10,198,105,-131.85,16,9,16,33,0.069,5,19,18,13,0.0036,2,113,0.0438
31/07/2021 13:52,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,590.42,-40.96%,218,143,46.62,14,95,21,-456.2,2,30,4,21,0.0603,5,11,6,65,0.0076,3,229,0.0495
31/07/2021 13:54,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,590.09,-40.99%,293,109,149.51,0,235,64,-559.42,16,2,18,6,0.0928,3,6,49,34,0.0412,6,22,0.0251
31/07/2021 13:54,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,589.67,-41.03%,215,135,-70.26,2,105,42,-340.06,3,11,38,9,0.0936,3,28,26,33,0.0047,2,373,0.0548
31/07/2021 13:55,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,589.55,-41.04%,281,119,82.43,0,93,25,-492.88,5,14,30,45,0.0617,7,7,34,63,0.0371,6,361,0.0673
31/07/2021 13:53,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,588.14,-41.19%,1321,561,-30.76,0,69,17,-381.1,2,4,7,7,0.0588,7,16,46,23,0.0476,7,367,0.0665
31/07/2021 13:52,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,587.12,-41.29%,205,87,-63.94,8,85,34,-348.93,24,23,40,41,0.0258,7,21,12,37,0.0097,1,200,0.0343
31/07/2021 13:52,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,586.95,-41.31%,113,75,22.84,3,148,40,-435.9,0,30,16,19,0.0739,4,16,34,66,0.0337,3,33,0.0744
31/07/2021 13:52,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,586.64,-41.34%,200,72,-90.52,0,153,44,-322.83,7,6,26,26,0.0864,2,2,21,42,0.0489,6,428,0.0458
31/07/2021 13:54,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,586.53,-41.35%,334,139,37.33,9,181,53,-450.8,30,8,22,16,0.0046,7,14,20,30,0.0228,6,61,0.021
31/07/2021 13:53,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,586.19,-41.38%,0,0,0,0,78,14,-413.81,54,12,25,12,0.0807,4,14,34,53,0.0251,5,436,0.0105
31/07/2021 13:54,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,585.37,-41.46%,237,100,-22.37,0,76,17,-392.26,0,25,18,39,0.0691,4,21,36,49,0.0098,4,423,0.0984
31/07/2021 13:55,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,585.02,-41.50%,149,76,130.04,3,92,31,-545.02,1,13,37,43,0.001,1,8,5,26,0.0455,1,276,0.0886
31/07/2021 13:54,29/09/2003 09:00,04/07/2021 21:00,1000,4348.4,334.84%,1000,583.9,-41.61%,338,142,44.26,15,308,173,-460.37,76,18,22,26,0.024,2,17,3,22,0.0193,7,200,0.0214
